id,User,Date,Tweet
901,officialABAT,2015-02-07 23:04:26+00:00,The postponement of the Feb. 14 elections is a mere pretext by the PDP to gain time to perfect their rigging machine. Nigerians are unhappy
902,officialABAT,2015-01-28 15:27:55+00:00,"Again I say, the storm of change rages. A positive storm no doubt. APC is in the midst of that storm. APC is a moving train of change. Join"
903,officialABAT,2015-01-21 22:22:45+00:00,Qualifications or no qualifications Nigerians from Lagos to Katsina and everywhere are resolved vote Buhari-Tinubu
904,officialABAT,2015-01-21 22:16:46+00:00,This is Jonathan Army. Not the Nigerian http://t.co/OKt3bYGcC6 can a man who rose to become Major General be said to be uneducated?
905,officialABAT,2014-12-22 20:42:18+00:00,"Glad to have played host to the wife of the presidential candidate of the APC, Hajiya Aishat Muhammadu Buhari. http://t.co/OVJDOyD4Dt"
906,officialABAT,2014-12-17 17:04:55+00:00,I SERVE THE NATION BY BOLA TINUBU http://t.co/XhhD9kHfib
907,officialABAT,2014-12-10 16:13:28+00:00,"During this convention, the history of our beloved nation is to be rewritten for the better."
908,officialABAT,2014-12-10 16:13:20+00:00,"Welcome to Lagos and welcome to your convention, the convention for the people."
909,officialABAT,2014-12-10 16:11:45+00:00,Let that which you do here not only be recorded as a high moment for the party but also as an inspiring turning point for our country.
910,officialABAT,2014-12-10 16:10:19+00:00,"As APC, we cannot afford to squander this moment. We cannot afford to look history in the face then turn our back to it."
911,officialABAT,2014-12-10 16:09:36+00:00,You came not just as party members from your particular states or communities. You came here as representatives of a new Nigeria.
912,officialABAT,2014-12-10 16:08:02+00:00,Make this  APC convention one that will be forever remembered as the moment Nigeria turned from failure to move toward its finest destiny.
913,officialABAT,2014-12-06 19:16:57+00:00,My relationship with Fashola is intact http://t.co/bvdVPn5vRq
914,officialABAT,2014-11-21 22:02:15+00:00,Attack On Nigeria’s Democracy: Nigerians Must Hold The Jonathan Presidency Responsible – Tinubu http://t.co/Z3oYg5ILhn
915,officialABAT,2014-11-13 18:06:27+00:00,Slum in Oil Prices: A Progressive Way Out   -Bola Tinubu http://t.co/o5NJqo1OSv
916,officialABAT,2014-11-11 01:27:24+00:00,The bombing of the students in Yobe concentrates the mind. My heart goes to their families. This madness must stop. Nigeria is bleeding.
917,officialABAT,2014-11-07 12:10:42+00:00,"Go out to collect your PVC from your INEC registration centers in Lagos from 7th-9th of Nov. Do not sell your card, it is your power-Tinubu"
918,officialABAT,2014-11-06 11:32:20+00:00,"Tinubu :  Why should any part of this country be under occupation? In any civilized country, Jonathan should resign.

http://t.co/tjEbUPYhtl"
919,officialABAT,2014-10-28 12:16:36+00:00,"APC, my party is committed to a free and fair election We are prepared to contest in a free and fair process We will resist any manipulation"
920,officialABAT,2014-10-28 12:15:19+00:00,"In the same vein, any attempt to make the vote of the people not to count by any party will  put our democracy in a stressful condition"
921,officialABAT,2014-10-28 12:13:49+00:00,"As we approach 2015, D daggers are out. But I know if INEC plays its role well, D will of D people will prevail.Nig. will be better for it."
922,officialABAT,2014-10-28 12:11:43+00:00,"In Brazil, we have seen the beauty of democracy. A system  that work for the people and not against them. I congratulate D Brazilian people"
923,officialABAT,2014-10-25 15:10:54+00:00,"2015 Polls: Tinubu, APC Leadership Split Over Choice Of Presidential Candidate via @NewsWireNGR http://t.co/TIVs4h51ht"
924,officialABAT,2014-10-24 13:03:27+00:00,"For Nigeria, I worry about a government that cares more about its ego and politcal ambition than the lives of its citizens"
925,officialABAT,2014-10-24 12:59:09+00:00,"About Six months now since the Chibok girls were abducted, yet they remain in captivity.My heart aches for them and their families."
926,officialABAT,2014-10-15 20:44:04+00:00,Are we all journalists now? http://t.co/gMdShRQqox via @thenationnews
927,officialABAT,2014-10-14 10:11:53+00:00,"Africa, nay D world must rise in salute to Ali Mazrui. A foremost historian, a global thinker, universal citizen His type is rare @gebusites"
928,officialABAT,2014-10-14 10:09:20+00:00,Ali Mazrui's passing draws the curtain on D intellectual exploits of one Africa's brilliant minds. He dissected Africa totally @gebusites
929,officialABAT,2014-10-14 10:04:20+00:00,Prof Ali Mazrui was an African Scholar of excellent intellect and uncommon boldness in his interrogation of issues. He was a gobal scholar.
930,officialABAT,2014-10-14 10:01:04+00:00,"As the world mourns the exit of Kenyan academic, Prof. Mazrui, we cannot but remember his imprints on the sands of time"
931,officialABAT,2014-10-14 09:57:20+00:00,"If the impunity in Ekiti which began with the militarized election persists, then Nigeria must brace up for an imperial &amp; brutal presidency"
932,officialABAT,2014-10-14 09:54:41+00:00,Jonathan continues on his path of selective auditioning and visioning pretending not to notice the rape of the judiciary  @gebusites
933,officialABAT,2014-10-14 09:51:28+00:00,Any society that ambushes the Judiciary  and violates the sanctum of Justice risks a descent into anarchy. Ekiti is a signpost-Tinubu
934,officialABAT,2014-10-02 15:19:22+00:00,"The demise of Oluremi Oyo is another sad day for the journalism profession. She was an icon, a leader among women. My condolences."
935,officialABAT,2014-10-01 09:58:33+00:00,"Nigeria now needs a 'common sense revolution', a revolution that calls forth a return to decency, probity, transparency of process &amp; outcome"
936,officialABAT,2014-10-01 09:57:06+00:00,"I speak here of a Common Sense revolution that promotes the well being and improve the lot of the average person, regardless ... Tinubu"
937,officialABAT,2014-10-01 09:54:33+00:00,Governance is about trust. And this government is not even trusted by itself. That is why it does nothing except feed itself. Tinubu
938,officialABAT,2014-10-01 09:53:50+00:00,We dare not remain lost forever.  I am positive that help is on the way. Nigerians should be prepared for change. Tinubu
939,officialABAT,2014-10-01 09:52:53+00:00,"If we whitewash D reality of our existc by lying  all is well just b/c its Indp Day,then we ignore D troublg signals at our collective peril"
940,officialABAT,2014-10-01 09:50:09+00:00,"Never has an elected government in Nigeria employed religion as a tool to divide D people, setting Nigerian brother against brother .Tinubu"
941,officialABAT,2014-10-01 09:48:54+00:00,This is not a time for fake cheers and elation at the present state of things just because the calendar has touch this day-Tinubu
942,officialABAT,2014-10-01 09:47:48+00:00,We commemorate this Indepc Day b/c the nation has survived despite challenges. We dare not celebrate b/c D nation has not flourished Tinubu
943,officialABAT,2014-10-01 09:45:43+00:00,"We exist as a political unit on a map but we do not prosper as brothers and sisters in one nation, under one flag-Tinubu"
944,officialABAT,2014-09-24 10:42:35+00:00,As the 2015 elections approach we are beginning to see and witness the growth of democracy as every APC member can contest for any position
945,officialABAT,2014-09-24 10:40:09+00:00,The APC has all the ingredients to save Nigeria and we shall save our dear country come what may
946,officialABAT,2014-09-24 10:39:46+00:00,"The entire nation has lost its trust in the ruling party, PDP. It is a challenging time and we have to be very careful."
947,officialABAT,2014-09-17 18:03:02+00:00,"May God forgive the rumour mongers b/c they do not know what they are doing.  Those with evil thoughts towards me, God will guide them right"
948,officialABAT,2014-09-17 12:41:02+00:00,The story about my health is the mother of all lies.Do not believe it. I was on my usual holidays. I thank all well wishers.I return soon.
949,officialABAT,2014-09-13 12:29:36+00:00,Benjamin Adekunle's departure saddens me greatly. Civil War Hero. A Soldier’s Soldier.
950,officialABAT,2014-09-13 11:56:45+00:00,"General Adekunle, the “Black Scorpion” was a man of uncommon intelligence and fierce determination. On the battle field, he had no equal."
951,officialABAT,2014-09-11 21:52:43+00:00,REPORT: News Sites Get It Wrong On Tinubu’s Health – Citizen Confidential. http://t.co/asp9IMvaoU
952,officialABAT,2014-09-09 07:13:25+00:00,The festering Boko Haram attacks on the North East and massacre of innocent citizens is concrete proof that Nigeria has no government
953,officialABAT,2014-09-09 07:03:16+00:00,From Borno to Adamawa Nigeria's descent into war unfolds.Yet  an irresponble govt continues to look 4 scapegoats instead of doing something
954,officialABAT,2014-09-09 06:59:40+00:00,Dimgba was a thorough bred journalist and writer who remained steadfast  and lifted the Sun newspapers to a position of reckoning.
955,officialABAT,2014-09-09 06:58:03+00:00,The tribe of great journalists in Nigeria has again been depleted by the sudden  death of Dimgba Igwe. It is indeed  a sad day for the media
956,officialABAT,2014-08-29 20:17:55+00:00,Out of my busy political schedule  I have taken out time to vacation. In great health I am enjoying this time out with my wife and family.
957,officialABAT,2014-08-28 21:42:10+00:00,Dora All the Way By Sunday Dare – Citizen Confidential. http://t.co/Bh06O0QA9t
958,officialABAT,2014-08-26 15:36:10+00:00,"Ribadu remains a friend &amp; brother. He is matured. He remains one who believes in liberty, justice and service. I wish him LUCK with GOODLUcK"
959,officialABAT,2014-08-12 23:45:11+00:00,A military and police force assembled and paid by the Jonathan government and PDP cannot serve national interest but their paymasters
960,officialABAT,2014-08-12 23:42:39+00:00,Gov. Aregbesola has bruised the head of tyranny and impunity by winning convincingly in Osun elections
961,officialABAT,2014-08-12 23:41:56+00:00,Our Osun victory reignites and marks the next phase of taking Nigeria back. Osun re-energizes us to the common good.
962,officialABAT,2014-08-12 23:41:01+00:00,Under any democracy their can be no moral or political  justification  for D security armada against our party leaders &amp; followers in Osun
963,officialABAT,2014-08-12 23:39:13+00:00,You &amp; D people of Osun have sent a clear &amp; unambiguous message to all usurpers &amp; individuals who exploit power to deny D people their rights
964,officialABAT,2014-08-12 23:36:22+00:00,Rather than fight terrorists  the govt targets opposition. D equipment procured to track &amp; fight  BH is now being deployed against Oppositn
965,officialABAT,2014-08-12 23:33:00+00:00,The  militarization of Osun state with security men 48  ours before the  election shooting sprariodically into the air is condemnable.
966,officialABAT,2014-08-11 08:23:00+00:00,"Tinubu Congratulates Governor Aregbesola, says “You have bruised the head of tyranny” http://t.co/VhycJjOF2v"
967,officialABAT,2014-08-06 06:36:47+00:00,"Thank you, Osogbo!  #OgbeniLeekansi http://t.co/AfinSYcBjE"
968,officialABAT,2014-07-28 17:35:50+00:00,Eid Greetings: Nigeria will Overcome its present challenges – Tinubu http://t.co/vy0z331VEi
